<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.20	00:00:00	1.08286	1.08336	1.08268	1.08295	266	0	13
2023.01.20	01:00:00	1.08296	1.08372	1.08279	1.08335	903	0	0
2023.01.20	02:00:00	1.08335	1.08405	1.08286	1.08314	1771	0	0
2023.01.20	03:00:00	1.08314	1.08440	1.08281	1.08362	2446	0	0
2023.01.20	04:00:00	1.08362	1.08440	1.08315	1.08364	1876	0	0
2023.01.20	05:00:00	1.08364	1.08386	1.08323	1.08343	1261	0	0
2023.01.20	06:00:00	1.08343	1.08350	1.08280	1.08296	1680	0	0
2023.01.20	07:00:00	1.08296	1.08356	1.08251	1.08352	1877	0	0
2023.01.20	08:00:00	1.08352	1.08366	1.08240	1.08246	1799	0	0
2023.01.20	09:00:00	1.08245	1.08466	1.08209	1.08401	3630	0	0
2023.01.20	10:00:00	1.08401	1.08590	1.08384	1.08406	4162	0	0
2023.01.20	11:00:00	1.08403	1.08518	1.08285	1.08310	3999	0	0
2023.01.20	12:00:00	1.08310	1.08474	1.08259	1.08387	4291	0	0
2023.01.20	13:00:00	1.08387	1.08417	1.08246	1.08250	2983	0	0
2023.01.20	14:00:00	1.08250	1.08276	1.08139	1.08185	3759	0	0
2023.01.20	15:00:00	1.08183	1.08275	1.08023	1.08066	4488	0	0
2023.01.20	16:00:00	1.08067	1.08261	1.08045	1.08217	5774	0	0
2023.01.20	17:00:00	1.08217	1.08477	1.08183	1.08311	6163	0	0
2023.01.20	18:00:00	1.08311	1.08449	1.08273	1.08305	4015	0	0
2023.01.20	19:00:00	1.08305	1.08474	1.08294	1.08437	3077	0	0
2023.01.20	20:00:00	1.08437	1.08502	1.08338	1.08475	3689	0	0
2023.01.20	21:00:00	1.08475	1.08585	1.08456	1.08539	2574	0	0
2023.01.20	22:00:00	1.08539	1.08583	1.08520	1.08565	2482	0	0
2023.01.20	23:00:00	1.08565	1.08579	1.08547	1.08554	788	0	0
2023.01.23	00:00:00	1.08639	1.08660	1.08614	1.08656	1379	0	0
2023.01.23	01:00:00	1.08649	1.08696	1.08619	1.08641	2022	0	0
2023.01.23	02:00:00	1.08642	1.08872	1.08642	1.08850	2300	0	0
2023.01.23	03:00:00	1.08850	1.08996	1.08808	1.08949	2878	0	0
2023.01.23	04:00:00	1.08949	1.08990	1.08900	1.08924	1612	0	0
2023.01.23	05:00:00	1.08926	1.09030	1.08926	1.08985	1572	0	0
2023.01.23	06:00:00	1.08984	1.08987	1.08891	1.08949	1654	0	0
2023.01.23	07:00:00	1.08948	1.08983	1.08901	1.08923	1664	0	0
2023.01.23	08:00:00	1.08922	1.09120	1.08872	1.09006	3130	0	0
2023.01.23	09:00:00	1.09006	1.09269	1.08922	1.09142	4519	0	0
2023.01.23	10:00:00	1.09138	1.09156	1.08932	1.08998	4642	0	0
2023.01.23	11:00:00	1.08998	1.09203	1.08932	1.09117	3379	0	0
2023.01.23	12:00:00	1.09116	1.09154	1.08956	1.08992	3265	0	0
2023.01.23	13:00:00	1.08992	1.09024	1.08789	1.08814	3782	0	0
2023.01.23	14:00:00	1.08813	1.08831	1.08668	1.08710	4190	0	0
2023.01.23	15:00:00	1.08713	1.08777	1.08533	1.08589	5113	0	0
2023.01.23	16:00:00	1.08587	1.08682	1.08463	1.08617	6288	0	0
2023.01.23	17:00:00	1.08618	1.08693	1.08470	1.08647	6691	0	0
2023.01.23	18:00:00	1.08647	1.08759	1.08599	1.08639	5243	0	0
2023.01.23	19:00:00	1.08639	1.08650	1.08569	1.08625	2838	0	0
2023.01.23	20:00:00	1.08625	1.08730	1.08623	1.08663	2559	0	0
2023.01.23	21:00:00	1.08663	1.08673	1.08476	1.08590	3413	0	0
2023.01.23	22:00:00	1.08590	1.08683	1.08571	1.08682	3746	0	0
2023.01.23	23:00:00	1.08679	1.08716	1.08651	1.08712	1012	0	0
2023.01.24	00:00:00	1.08713	1.08715	1.08691	1.08701	253	0	10
2023.01.24	01:00:00	1.08701	1.08761	1.08679	1.08713	1251	0	0
2023.01.24	02:00:00	1.08713	1.08748	1.08677	1.08736	1661	0	0
2023.01.24	03:00:00	1.08738	1.08823	1.08718	1.08809	1644	0	0
2023.01.24	04:00:00	1.08809	1.08829	1.08778	1.08789	1158	0	0
2023.01.24	05:00:00	1.08789	1.08803	1.08731	1.08746	1097	0	0
2023.01.24	06:00:00	1.08745	1.08765	1.08693	1.08765	1008	0	0
2023.01.24	07:00:00	1.08765	1.08826	1.08756	1.08783	1090	0	0
2023.01.24	08:00:00	1.08783	1.08918	1.08777	1.08879	1834	0	0
2023.01.24	09:00:00	1.08873	1.08979	1.08833	1.08887	3080	0	0
2023.01.24	10:00:00	1.08888	1.08959	1.08664	1.08752	4208	0	0
2023.01.24	11:00:00	1.08752	1.08831	1.08517	1.08608	4706	0	0
2023.01.24	12:00:00	1.08606	1.08665	1.08522	1.08638	3505	0	0
2023.01.24	13:00:00	1.08638	1.08759	1.08536	1.08666	2906	0	0
2023.01.24	14:00:00	1.08666	1.08763	1.08590	1.08596	2800	0	0
2023.01.24	15:00:00	1.08597	1.08809	1.08542	1.08659	5148	0	0
2023.01.24	16:00:00	1.08658	1.08701	1.08405	1.08423	7227	0	0
2023.01.24	17:00:00	1.08425	1.08805	1.08351	1.08752	8713	0	0
2023.01.24	18:00:00	1.08754	1.08835	1.08670	1.08717	4650	0	0
2023.01.24	19:00:00	1.08717	1.08872	1.08702	1.08833	3419	0	0
2023.01.24	20:00:00	1.08832	1.08888	1.08770	1.08791	2226	0	0
2023.01.24	21:00:00	1.08791	1.08844	1.08740	1.08838	1560	0	0
2023.01.24	22:00:00	1.08839	1.08847	1.08791	1.08816	1536	0	0
2023.01.24	23:00:00	1.08815	1.08888	1.08807	1.08881	1815	0	0
2023.01.25	00:00:00	1.08860	1.08882	1.08803	1.08854	390	0	4
2023.01.25	01:00:00	1.08855	1.08904	1.08829	1.08899	1664	0	0
2023.01.25	02:00:00	1.08899	1.08904	1.08809	1.08873	2489	0	0
2023.01.25	03:00:00	1.08872	1.08941	1.08841	1.08930	2100	0	0
2023.01.25	04:00:00	1.08931	1.09015	1.08930	1.08967	1442	0	0
2023.01.25	05:00:00	1.08963	1.08995	1.08926	1.08971	1675	0	0
2023.01.25	06:00:00	1.08972	1.09027	1.08970	1.08987	1234	0	0
2023.01.25	07:00:00	1.08987	1.08995	1.08919	1.08974	1440	0	0
2023.01.25	08:00:00	1.08976	1.09111	1.08957	1.09061	2125	0	0
2023.01.25	09:00:00	1.09063	1.09112	1.08786	1.08810	3432	0	0
2023.01.25	10:00:00	1.08810	1.08912	1.08679	1.08773	4032	0	0
2023.01.25	11:00:00	1.08773	1.08918	1.08699	1.08813	3589	0	0
2023.01.25	12:00:00	1.08813	1.08813	1.08631	1.08657	3679	0	0
2023.01.25	13:00:00	1.08657	1.08696	1.08573	1.08646	3298	0	0
2023.01.25	14:00:00	1.08645	1.08770	1.08585	1.08738	3537	0	0
2023.01.25	15:00:00	1.08739	1.08848	1.08644	1.08720	4582	0	0
2023.01.25	16:00:00	1.08719	1.09004	1.08687	1.08939	5985	0	0
2023.01.25	17:00:00	1.08937	1.09236	1.08909	1.09022	8122	0	0
2023.01.25	18:00:00	1.09018	1.09034	1.08742	1.09001	5041	0	0
2023.01.25	19:00:00	1.09005	1.09036	1.08940	1.08992	2324	0	0
2023.01.25	20:00:00	1.08995	1.09181	1.08995	1.09092	2644	0	0
2023.01.25	21:00:00	1.09092	1.09150	1.09067	1.09146	2316	0	0
2023.01.25	22:00:00	1.09148	1.09175	1.09065	1.09145	1790	0	0
2023.01.25	23:00:00	1.09141	1.09179	1.09114	1.09149	2169	0	0
2023.01.26	00:00:00	1.09154	1.09178	1.09091	1.09128	428	0	5
2023.01.26	01:00:00	1.09128	1.09228	1.09128	1.09207	1139	0	0
2023.01.26	02:00:00	1.09207	1.09247	1.09157	1.09157	1577	0	0
2023.01.26	03:00:00	1.09157	1.09210	1.09070	1.09191	2028	0	0
2023.01.26	04:00:00	1.09192	1.09217	1.09107	1.09153	1575	0	0
2023.01.26	05:00:00	1.09153	1.09177	1.09112	1.09131	1323	0	0
2023.01.26	06:00:00	1.09129	1.09183	1.09129	1.09145	1129	0	0
2023.01.26	07:00:00	1.09146	1.09188	1.09091	1.09188	1114	0	0
2023.01.26	08:00:00	1.09184	1.09294	1.09171	1.09203	1668	0	0
2023.01.26	09:00:00	1.09203	1.09226	1.09066	1.09198	3849	0	0
2023.01.26	10:00:00	1.09193	1.09280	1.09057	1.09089	3869	0	0
2023.01.26	11:00:00	1.09091	1.09101	1.08925	1.08956	3564	0	0
2023.01.26	12:00:00	1.08956	1.09078	1.08939	1.09069	2407	0	0
2023.01.26	13:00:00	1.09069	1.09077	1.08992	1.09030	2072	0	0
2023.01.26	14:00:00	1.09030	1.09042	1.08867	1.08929	3026	0	0
2023.01.26	15:00:00	1.08928	1.09083	1.08729	1.09025	7210	0	0
2023.01.26	16:00:00	1.09025	1.09175	1.08812	1.08873	7660	0	0
2023.01.26	17:00:00	1.08871	1.08949	1.08509	1.08552	7760	0	0
2023.01.26	18:00:00	1.08552	1.08718	1.08505	1.08647	5132	0	0
2023.01.26	19:00:00	1.08647	1.08699	1.08580	1.08647	2697	0	0
2023.01.26	20:00:00	1.08647	1.08881	1.08635	1.08862	2436	0	0
2023.01.26	21:00:00	1.08861	1.08903	1.08822	1.08892	1520	0	0
2023.01.26	22:00:00	1.08892	1.08925	1.08864	1.08921	1924	0	0
2023.01.26	23:00:00	1.08921	1.08950	1.08901	1.08911	956	0	0
2023.01.27	00:00:00	1.08894	1.08906	1.08868	1.08901	247	0	0
2023.01.27	01:00:00	1.08901	1.08964	1.08898	1.08931	1428	0	0
2023.01.27	02:00:00	1.08932	1.09003	1.08931	1.08966	1883	0	0
2023.01.27	03:00:00	1.08963	1.08992	1.08861	1.08895	2009	0	0
2023.01.27	04:00:00	1.08895	1.08899	1.08786	1.08794	1380	0	0
2023.01.27	05:00:00	1.08794	1.08800	1.08706	1.08737	1469	0	0
2023.01.27	06:00:00	1.08737	1.08737	1.08659	1.08662	1547	0	0
2023.01.27	07:00:00	1.08661	1.08739	1.08655	1.08738	1168	0	0
2023.01.27	08:00:00	1.08738	1.08738	1.08663	1.08699	1938	0	0
2023.01.27	09:00:00	1.08697	1.08795	1.08680	1.08738	2401	0	0
2023.01.27	10:00:00	1.08739	1.08916	1.08657	1.08904	3470	0	0
2023.01.27	11:00:00	1.08904	1.08922	1.08775	1.08839	3125	0	0
2023.01.27	12:00:00	1.08839	1.08953	1.08827	1.08893	2192	0	0
2023.01.27	13:00:00	1.08893	1.08936	1.08755	1.08790	2448	0	0
2023.01.27	14:00:00	1.08790	1.08807	1.08662	1.08668	2295	0	0
2023.01.27	15:00:00	1.08667	1.08778	1.08594	1.08622	4986	0	0
2023.01.27	16:00:00	1.08622	1.08767	1.08452	1.08653	6416	0	0
2023.01.27	17:00:00	1.08660	1.08789	1.08379	1.08383	7108	0	0
2023.01.27	18:00:00	1.08387	1.08674	1.08381	1.08564	4735	0	0
2023.01.27	19:00:00	1.08565	1.08719	1.08526	1.08665	2729	0	0
2023.01.27	20:00:00	1.08664	1.08675	1.08565	1.08659	2304	0	0
2023.01.27	21:00:00	1.08659	1.08723	1.08642	1.08685	1970	0	0
2023.01.27	22:00:00	1.08686	1.08730	1.08640	1.08652	1791	0	0
2023.01.27	23:00:00	1.08652	1.08691	1.08650	1.08674	802	0	0
2023.01.30	00:00:00	1.08644	1.08659	1.08580	1.08658	328	0	6
2023.01.30	01:00:00	1.08658	1.08726	1.08656	1.08717	1451	0	0
2023.01.30	02:00:00	1.08716	1.08752	1.08692	1.08747	1806	0	0
2023.01.30	03:00:00	1.08744	1.08753	1.08612	1.08736	2642	0	0
2023.01.30	04:00:00	1.08736	1.08736	1.08656	1.08691	2175	0	0
2023.01.30	05:00:00	1.08691	1.08694	1.08643	1.08686	1437	0	0
2023.01.30	06:00:00	1.08686	1.08795	1.08681	1.08763	3497	0	0
2023.01.30	07:00:00	1.08760	1.08769	1.08643	1.08692	2272	0	0
2023.01.30	08:00:00	1.08691	1.08695	1.08581	1.08620	2180	0	0
2023.01.30	09:00:00	1.08618	1.08699	1.08530	1.08596	3290	0	0
2023.01.30	10:00:00	1.08645	1.08895	1.08622	1.08813	5471	0	0
2023.01.30	11:00:00	1.08815	1.09040	1.08764	1.09019	4041	0	0
2023.01.30	12:00:00	1.09019	1.09137	1.09016	1.09106	3685	0	0
2023.01.30	13:00:00	1.09108	1.09113	1.08907	1.08963	3226	0	0
2023.01.30	14:00:00	1.08965	1.09094	1.08930	1.09038	2980	0	0
2023.01.30	15:00:00	1.09039	1.09112	1.08861	1.08862	4160	0	0
2023.01.30	16:00:00	1.08862	1.08997	1.08797	1.08913	5108	0	0
2023.01.30	17:00:00	1.08912	1.08993	1.08676	1.08708	6396	0	0
2023.01.30	18:00:00	1.08708	1.08747	1.08606	1.08657	4315	0	0
2023.01.30	19:00:00	1.08657	1.08667	1.08575	1.08578	3179	0	0
2023.01.30	20:00:00	1.08577	1.08606	1.08503	1.08544	2520	0	0
2023.01.30	21:00:00	1.08545	1.08556	1.08392	1.08461	2531	0	0
2023.01.30	22:00:00	1.08460	1.08545	1.08440	1.08458	2468	0	0
2023.01.30	23:00:00	1.08463	1.08523	1.08456	1.08514	979	0	0
2023.01.31	00:00:00	1.08478	1.08516	1.08472	1.08507	1807	0	1
2023.01.31	01:00:00	1.08508	1.08508	1.08467	1.08498	800	0	0
2023.01.31	02:00:00	1.08504	1.08573	1.08489	1.08540	1883	0	0
2023.01.31	03:00:00	1.08540	1.08601	1.08510	1.08577	2309	0	0
2023.01.31	04:00:00	1.08577	1.08591	1.08500	1.08518	1770	0	0
2023.01.31	05:00:00	1.08518	1.08527	1.08442	1.08447	1507	0	0
2023.01.31	06:00:00	1.08447	1.08463	1.08394	1.08461	1439	0	0
2023.01.31	07:00:00	1.08462	1.08468	1.08330	1.08346	1490	0	0
2023.01.31	08:00:00	1.08348	1.08423	1.08316	1.08393	2176	0	0
2023.01.31	09:00:00	1.08394	1.08496	1.08342	1.08440	3524	0	0
2023.01.31	10:00:00	1.08440	1.08449	1.08025	1.08033	5353	0	0
2023.01.31	11:00:00	1.08033	1.08341	1.08019	1.08298	4243	0	0
2023.01.31	12:00:00	1.08298	1.08314	1.08204	1.08227	3491	0	0
2023.01.31	13:00:00	1.08227	1.08382	1.08214	1.08358	2876	0	0
2023.01.31	14:00:00	1.08358	1.08387	1.08255	1.08261	3223	0	0
2023.01.31	15:00:00	1.08265	1.08632	1.08262	1.08511	7405	0	0
2023.01.31	16:00:00	1.08512	1.08644	1.08431	1.08480	6661	0	0
2023.01.31	17:00:00	1.08476	1.08625	1.08334	1.08601	7952	0	0
2023.01.31	18:00:00	1.08600	1.08678	1.08532	1.08570	4651	0	0
2023.01.31	19:00:00	1.08570	1.08663	1.08506	1.08654	2524	0	0
2023.01.31	20:00:00	1.08653	1.08748	1.08646	1.08724	1902	0	0
2023.01.31	21:00:00	1.08724	1.08741	1.08630	1.08642	1895	0	0
2023.01.31	22:00:00	1.08643	1.08730	1.08599	1.08720	2224	0	0
2023.01.31	23:00:00	1.08719	1.08725	1.08611	1.08617	1535	0	0
2023.02.01	00:00:00	1.08616	1.08641	1.08596	1.08613	378	0	3
2023.02.01	01:00:00	1.08606	1.08656	1.08602	1.08606	857	0	0
2023.02.01	02:00:00	1.08606	1.08641	1.08584	1.08623	1391	0	0
2023.02.01	03:00:00	1.08623	1.08638	1.08570	1.08573	1749	0	0
2023.02.01	04:00:00	1.08573	1.08573	1.08522	1.08538	1218	0	0
2023.02.01	05:00:00	1.08541	1.08628	1.08525	1.08628	866	0	0
2023.02.01	06:00:00	1.08628	1.08688	1.08626	1.08656	1063	0	0
2023.02.01	07:00:00	1.08653	1.08749	1.08653	1.08716	1046	0	0
2023.02.01	08:00:00	1.08716	1.08769	1.08658	1.08696	1566	0	0
2023.02.01	09:00:00	1.08698	1.08837	1.08666	1.08801	3488	0	0
2023.02.01	10:00:00	1.08800	1.08884	1.08696	1.08874	4078	0	0
2023.02.01	11:00:00	1.08874	1.08885	1.08786	1.08835	3426	0	0
2023.02.01	12:00:00	1.08811	1.08938	1.08795	1.08922	2918	0	0
2023.02.01	13:00:00	1.08923	1.08970	1.08886	1.08924	2474	0	0
2023.02.01	14:00:00	1.08925	1.08977	1.08880	1.08913	2519	0	0
2023.02.01	15:00:00	1.08917	1.09098	1.08882	1.09039	4999	0	0
2023.02.01	16:00:00	1.09039	1.09109	1.09012	1.09041	4251	0	0
2023.02.01	17:00:00	1.09046	1.09246	1.08881	1.09196	7750	0	0
2023.02.01	18:00:00	1.09196	1.09240	1.09142	1.09165	4013	0	0
2023.02.01	19:00:00	1.09165	1.09190	1.09047	1.09078	2654	0	0
2023.02.01	20:00:00	1.09078	1.09207	1.09060	1.09118	2974	0	0
2023.02.01	21:00:00	1.09150	1.09858	1.08887	1.09779	16197	0	0
2023.02.01	22:00:00	1.09782	1.10008	1.09694	1.09881	9558	0	0
2023.02.01	23:00:00	1.09881	1.09906	1.09834	1.09890	1835	0	0
2023.02.02	00:00:00	1.09865	1.09894	1.09848	1.09876	840	0	7
2023.02.02	01:00:00	1.09882	1.10329	1.09876	1.10127	2843	0	0
2023.02.02	02:00:00	1.10127	1.10268	1.10105	1.10187	2838	0	0
2023.02.02	03:00:00	1.10188	1.10213	1.10064	1.10134	3229	0	0
2023.02.02	04:00:00	1.10134	1.10212	1.10120	1.10187	2412	0	0
2023.02.02	05:00:00	1.10187	1.10206	1.10147	1.10176	1636	0	0
2023.02.02	06:00:00	1.10176	1.10255	1.10161	1.10199	1352	0	0
2023.02.02	07:00:00	1.10199	1.10249	1.10190	1.10200	1950	0	0
2023.02.02	08:00:00	1.10200	1.10217	1.10046	1.10051	2389	0	0
2023.02.02	09:00:00	1.10055	1.10147	1.09914	1.09936	3762	0	0
2023.02.02	10:00:00	1.09936	1.10105	1.09917	1.10051	4541	0	0
2023.02.02	11:00:00	1.10049	1.10063	1.09888	1.09987	4131	0	0
2023.02.02	12:00:00	1.09988	1.10004	1.09805	1.09829	3696	0	0
2023.02.02	13:00:00	1.09830	1.10022	1.09821	1.09991	2970	0	0
2023.02.02	14:00:00	1.09992	1.10041	1.09825	1.09840	7240	0	0
2023.02.02	15:00:00	1.09840	1.10040	1.09443	1.09452	9702	0	0
2023.02.02	16:00:00	1.09453	1.09665	1.09048	1.09055	11022	0	0
2023.02.02	17:00:00	1.09055	1.09394	1.08854	1.09367	8296	0	0
2023.02.02	18:00:00	1.09365	1.09490	1.09073	1.09171	5233	0	0
2023.02.02	19:00:00	1.09172	1.09268	1.09056	1.09085	3536	0	0
2023.02.02	20:00:00	1.09089	1.09227	1.09079	1.09193	2860	0	0
2023.02.02	21:00:00	1.09193	1.09225	1.09052	1.09079	4012	0	0
2023.02.02	22:00:00	1.09081	1.09150	1.09055	1.09137	3739	0	0
2023.02.02	23:00:00	1.09138	1.09163	1.09082	1.09105	2843	0	0
2023.02.03	00:00:00	1.09082	1.09092	1.09065	1.09075	880	0	11
2023.02.03	01:00:00	1.09076	1.09114	1.09045	1.09046	1006	0	0
2023.02.03	02:00:00	1.09046	1.09052	1.08923	1.08974	2414	0	0
2023.02.03	03:00:00	1.08967	1.08995	1.08911	1.08937	2333	0	0
2023.02.03	04:00:00	1.08937	1.08959	1.08879	1.08896	2053	0	0
2023.02.03	05:00:00	1.08896	1.08958	1.08894	1.08940	1262	0	0
2023.02.03	06:00:00	1.08940	1.08948	1.08873	1.08931	1184	0	0
2023.02.03	07:00:00	1.08932	1.08983	1.08899	1.08936	1606	0	0
2023.02.03	08:00:00	1.08937	1.09000	1.08915	1.08983	1684	0	0
2023.02.03	09:00:00	1.08977	1.09059	1.08820	1.08995	3996	0	0
2023.02.03	10:00:00	1.08995	1.09075	1.08846	1.09033	4367	0	0
2023.02.03	11:00:00	1.09036	1.09309	1.08936	1.09300	4125	0	0
2023.02.03	12:00:00	1.09298	1.09368	1.09249	1.09351	3332	0	0
2023.02.03	13:00:00	1.09352	1.09370	1.09247	1.09291	2903	0	0
2023.02.03	14:00:00	1.09291	1.09370	1.09260	1.09327	3149	0	0
2023.02.03	15:00:00	1.09320	1.09401	1.08266	1.08397	10687	0	0
2023.02.03	16:00:00	1.08396	1.08714	1.08327	1.08633	9725	0	0
2023.02.03	17:00:00	1.08523	1.08762	1.08091	1.08583	11953	0	0
2023.02.03	18:00:00	1.08583	1.08616	1.08234	1.08250	6421	0	0
2023.02.03	19:00:00	1.08249	1.08369	1.08224	1.08246	3464	0	0
2023.02.03	20:00:00	1.08246	1.08248	1.08059	1.08118	3842	0	0
2023.02.03	21:00:00	1.08118	1.08144	1.08020	1.08049	2813	0	0
2023.02.03	22:00:00	1.08046	1.08048	1.07931	1.07933	2815	0	0
2023.02.03	23:00:00	1.07933	1.08008	1.07924	1.07934	1318	0	0
2023.02.06	00:00:00	1.07825	1.07917	1.07818	1.07878	255	0	1
2023.02.06	01:00:00	1.07898	1.07981	1.07850	1.07892	3954	0	0
2023.02.06	02:00:00	1.07892	1.07948	1.07814	1.07887	3227	0	0
2023.02.06	03:00:00	1.07883	1.07942	1.07842	1.07850	2532	0	0
2023.02.06	04:00:00	1.07850	1.07979	1.07822	1.07907	2992	0	0
2023.02.06	05:00:00	1.07907	1.07983	1.07892	1.07901	2173	0	0
2023.02.06	06:00:00	1.07901	1.07988	1.07888	1.07963	2065	0	0
2023.02.06	07:00:00	1.07963	1.07980	1.07901	1.07967	1857	0	0
2023.02.06	08:00:00	1.07968	1.07979	1.07865	1.07872	1977	0	0
2023.02.06	09:00:00	1.07873	1.07963	1.07799	1.07800	3724	0	0
2023.02.06	10:00:00	1.07802	1.07952	1.07748	1.07852	4767	0	0
2023.02.06	11:00:00	1.07852	1.07882	1.07652	1.07666	4545	0	0
2023.02.06	12:00:00	1.07666	1.07776	1.07599	1.07660	4159	0	0
2023.02.06	13:00:00	1.07657	1.07674	1.07567	1.07661	3141	0	0
2023.02.06	14:00:00	1.07656	1.07832	1.07656	1.07731	3118	0	0
2023.02.06	15:00:00	1.07734	1.07778	1.07571	1.07580	4915	0	0
2023.02.06	16:00:00	1.07580	1.07661	1.07391	1.07446	6401	0	0
2023.02.06	17:00:00	1.07447	1.07477	1.07222	1.07301	6011	0	0
2023.02.06	18:00:00	1.07304	1.07393	1.07175	1.07212	4256	0	0
2023.02.06	19:00:00	1.07211	1.07220	1.07095	1.07131	2751	0	0
2023.02.06	20:00:00	1.07132	1.07265	1.07102	1.07263	2026	0	0
2023.02.06	21:00:00	1.07263	1.07374	1.07235	1.07246	2176	0	0
2023.02.06	22:00:00	1.07246	1.07309	1.07187	1.07298	2602	0	0
2023.02.06	23:00:00	1.07295	1.07302	1.07233	1.07256	697	0	0
2023.02.07	00:00:00	1.07274	1.07277	1.07213	1.07259	2495	0	9
2023.02.07	01:00:00	1.07260	1.07290	1.07238	1.07290	763	0	0
2023.02.07	02:00:00	1.07290	1.07363	1.07280	1.07363	1337	0	0
2023.02.07	03:00:00	1.07362	1.07426	1.07336	1.07411	1959	0	0
2023.02.07	04:00:00	1.07412	1.07418	1.07361	1.07409	1647	0	0
2023.02.07	05:00:00	1.07410	1.07427	1.07361	1.07382	2195	0	0
2023.02.07	06:00:00	1.07381	1.07382	1.07286	1.07328	1586	0	0
2023.02.07	07:00:00	1.07328	1.07417	1.07305	1.07403	1827	0	0
2023.02.07	08:00:00	1.07402	1.07437	1.07351	1.07392	2260	0	0
2023.02.07	09:00:00	1.07391	1.07398	1.07231	1.07241	3977	0	0
2023.02.07	10:00:00	1.07241	1.07260	1.06969	1.07190	6508	0	0
2023.02.07	11:00:00	1.07190	1.07349	1.07106	1.07109	4931	0	0
2023.02.07	12:00:00	1.07109	1.07227	1.07067	1.07136	3609	0	0
2023.02.07	13:00:00	1.07136	1.07180	1.06980	1.07050	4091	0	0
2023.02.07	14:00:00	1.07050	1.07122	1.07017	1.07053	3595	0	0
2023.02.07	15:00:00	1.07051	1.07064	1.06858	1.06953	4960	0	0
2023.02.07	16:00:00	1.06953	1.06994	1.06798	1.06823	5531	0	0
2023.02.07	17:00:00	1.06822	1.06967	1.06690	1.06927	5791	0	0
2023.02.07	18:00:00	1.06926	1.07120	1.06885	1.07049	4779	0	0
2023.02.07	19:00:00	1.07049	1.07666	1.06899	1.07601	8345	0	0
2023.02.07	20:00:00	1.07600	1.07625	1.06874	1.07021	13037	0	0
2023.02.07	21:00:00	1.07021	1.07285	1.07014	1.07193	6645	0	0
2023.02.07	22:00:00	1.07193	1.07293	1.07081	1.07251	2944	0	0
2023.02.07	23:00:00	1.07250	1.07297	1.07216	1.07274	1059	0	0
2023.02.08	00:00:00	1.07227	1.07291	1.07224	1.07291	291	0	4
2023.02.08	01:00:00	1.07292	1.07309	1.07251	1.07304	561	0	0
2023.02.08	02:00:00	1.07305	1.07342	1.07267	1.07321	1626	0	0
2023.02.08	03:00:00	1.07317	1.07351	1.07233	1.07263	2170	0	0
2023.02.08	04:00:00	1.07263	1.07332	1.07238	1.07329	1804	0	0
2023.02.08	05:00:00	1.07329	1.07347	1.07303	1.07323	1215	0	0
2023.02.08	06:00:00	1.07320	1.07347	1.07306	1.07335	949	0	0
2023.02.08	07:00:00	1.07332	1.07349	1.07273	1.07337	856	0	0
2023.02.08	08:00:00	1.07334	1.07395	1.07271	1.07271	1763	0	0
2023.02.08	09:00:00	1.07271	1.07597	1.07239	1.07588	3537	0	0
2023.02.08	10:00:00	1.07588	1.07588	1.07409	1.07521	5127	0	0
2023.02.08	11:00:00	1.07522	1.07608	1.07502	1.07552	3822	0	0
2023.02.08	12:00:00	1.07552	1.07559	1.07429	1.07464	2894	0	0
2023.02.08	13:00:00	1.07464	1.07475	1.07329	1.07349	2509	0	0
2023.02.08	14:00:00	1.07350	1.07491	1.07336	1.07337	3110	0	0
2023.02.08	15:00:00	1.07338	1.07378	1.07257	1.07315	4147	0	0
2023.02.08	16:00:00	1.07316	1.07431	1.07179	1.07249	6339	0	0
2023.02.08	17:00:00	1.07248	1.07279	1.07137	1.07252	6636	0	0
2023.02.08	18:00:00	1.07252	1.07362	1.07187	1.07336	4677	0	0
2023.02.08	19:00:00	1.07337	1.07401	1.07258	1.07283	2864	0	0
2023.02.08	20:00:00	1.07283	1.07393	1.07244	1.07339	3311	0	0
2023.02.08	21:00:00	1.07339	1.07340	1.07209	1.07231	2248	0	0
2023.02.08	22:00:00	1.07230	1.07245	1.07094	1.07137	2318	0	0
2023.02.08	23:00:00	1.07137	1.07154	1.07115	1.07140	845	0	0
2023.02.09	00:00:00	1.07095	1.07149	1.07083	1.07112	5032	0	7
2023.02.09	01:00:00	1.07112	1.07170	1.07098	1.07153	1099	0	0
2023.02.09	02:00:00	1.07153	1.07191	1.07147	1.07161	1432	0	0
2023.02.09	03:00:00	1.07161	1.07260	1.07092	1.07248	2177	0	0
2023.02.09	04:00:00	1.07247	1.07327	1.07237	1.07307	1561	0	0
2023.02.09	05:00:00	1.07307	1.07326	1.07253	1.07295	1218	0	0
2023.02.09	06:00:00	1.07295	1.07326	1.07284	1.07320	929	0	0
2023.02.09	07:00:00	1.07321	1.07381	1.07273	1.07356	1975	0	0
2023.02.09	08:00:00	1.07356	1.07448	1.07335	1.07398	2198	0	0
2023.02.09	09:00:00	1.07402	1.07403	1.07241	1.07330	3892	0	0
2023.02.09	10:00:00	1.07330	1.07595	1.07325	1.07528	4829	0	0
2023.02.09	11:00:00	1.07533	1.07687	1.07510	1.07636	3627	0	0
2023.02.09	12:00:00	1.07636	1.07785	1.07591	1.07775	3413	0	0
